,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
48631,WITHDRAWN,"BNP MEDIA, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,JUNIOR RESEARCH ANALYST,N,36275,2016,"TROY, MICHIGAN",-83.1497751,42.6064095
48642,WITHDRAWN,SEAHORSE GRILL LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT SPECIALIST,N,45906,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
48836,WITHDRAWN,CLEAR RESEARCH CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,70096,2016,"SOUTH SAN FRANCISCO, CALIFORNIA",-122.4077498,37.654656
48845,WITHDRAWN,V TEK SOLUTIONS INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,46821,2016,"PISCATAWAY, NEW JERSEY",-74.4642861,40.554887
48864,WITHDRAWN,KIOSKED CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,"BUSINESS DEVELOPMENT ANALYST, CLIENT INSIGHTS",N,38168,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
48905,WITHDRAWN,EASTER STAR AMERICA INCORPORATED,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT SPECIALIST,N,33051.2,2016,"WESTON, FLORIDA",-80.3997748,26.1003654
48909,WITHDRAWN,"LEGACY ORGANIZATION, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,50000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
48910,WITHDRAWN,IDYLLIC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING BUSINESS ANALYST,Y,81078,2016,"VENICE, CALIFORNIA",-118.4694832,33.9850469
48928,WITHDRAWN,PHARMAACE LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ANALYST/CONSULTANT (PHARMACEUTICAL),N,53768,2016,"PRINCETON, NEW JERSEY",-74.6672226,40.3572976
49014,WITHDRAWN,"KCC TRANSPORT SYSTEMS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS PLANNING ANALYST,N,39353.6,2016,"COMPTON, CALIFORNIA",-118.2200712,33.8958492
49017,WITHDRAWN,ELITE TRADING INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,45677,2016,"ONTARIO, CALIFORNIA",-117.6508876,34.0633443
49025,WITHDRAWN,"KCC TRANSPORT SYSTEMS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET/OPERATIONS ANALYST,N,39353.6,2016,"COMPTON, CALIFORNIA",-118.2200712,33.8958492
49056,WITHDRAWN,CJ E &M AMERICA INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ASIA PARTNERSHIP ASSOCIATE/RESEARCHER,N,39353.6,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
49081,WITHDRAWN,"KCC TRANSPORT SYSTEMS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET ANALYST,N,39353.6,2016,"COMPTON, CALIFORNIA",-118.2200712,33.8958492
49140,WITHDRAWN,"UTAH LIFE REAL ESTATE GROUP, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING DIRECTOR,N,27747,2016,"KAYSVILLE, UTAH",NA,NA
49175,WITHDRAWN,VIA INVESTMENT LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT SPECIALIST,N,35921.6,2016,"SAN DIEGO, CALIFORNIA",-117.1610838,32.715738
49185,WITHDRAWN,"BEAUTY PLUS TRADING CO., INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PR & MARKETING SPECIALIST,N,45905.6,2016,"MOONACHIE, NEW JERSEY",-74.0451405,40.8412111
49192,WITHDRAWN,"BEAUTY PLUS TRADING CO., INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PR & MARKETING SPECIALIST,N,45905.6,2016,"MOONACHIE, NEW JERSEY",-74.0451405,40.8412111
49198,WITHDRAWN,"BEAUTY PLUS TRADING CO., INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,INTERNATIONAL MARKETING SPECIALIST,N,45905.6,2016,"MOONACHIE, NEW JERSEY",-74.0451405,40.8412111
49244,WITHDRAWN,HEALTHLAND LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST AND MARKETING SPECIALIST,N,39665.6,2016,"BREA, CALIFORNIA",-117.9000604,33.9166805
49305,WITHDRAWN,LINKEDROAD INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET SEARCH ANALYST,N,60444.8,2016,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
49352,WITHDRAWN,"PLUG & PLAY, LLC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,INTERNATIONAL BUSINESS DEVELOPMENT ANALYST,N,60445,2016,"SUNNYVALE, CALIFORNIA",-122.0363496,37.36883
49411,WITHDRAWN,"CHINALION FILM DISTRIBUTION, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH MANAGER,N,55993.6,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
49484,WITHDRAWN,INGURAN LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,31241.6,2016,"NAVASOTA, TEXAS",-96.0877349,30.3879845
49583,WITHDRAWN,306 WEST 48TH MANHATTAN LP,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH MANAGER,Y,108493,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
49945,WITHDRAWN,"GOODDOLPHIN TECHNOLOGIES, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCH ANALYST - HEALTHCARE,N,60445,2016,"MILPITAS, CALIFORNIA",-121.8995741,37.4323341
49958,WITHDRAWN,SACKETT DESIGN LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING/BRANDING SPECIALIST,N,50086,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
49981,WITHDRAWN,IBM CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PRODUCT MANAGER,N,62774,2016,"PISCATAWAY, NEW JERSEY",-74.4642861,40.554887
50010,WITHDRAWN,"PROCURED, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MEDICAL DEVICE PRODUCT ANALYST,N,36317,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
50118,WITHDRAWN,"STAMFORD SCIENTIFIC INTERNATIONAL, INC.",MARKET RESEARCH ANALYSTS AND MARKETING,BUSINESS DEVELOPMENT LIAISON,N,39666,2016,"POUGHKEEPSIE, NEW YORK",-73.9209701,41.7003713
50132,WITHDRAWN,"OVERSEAS DISTRIBUTORS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT MANAGER,N,54122,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
50150,WITHDRAWN,SPARKLE POWER INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING & BUSINESS DEVELOPMENT SPECIALIST,N,60444.8,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
50185,WITHDRAWN,"GROUPON, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ANALYST-MERCHANT DEVELOPMENT,N,36317,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
50258,WITHDRAWN,FAST SWITCH LTD,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,41537.6,2016,"REYNOLDSBURG, OHIO",-82.8121191,39.9547861
50355,WITHDRAWN,ICONIQ CAPITAL LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PRIVATE EQUITY ASSOCIATE,Y,110115,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
50378,WITHDRAWN,"OMNI FINANCIAL GROUP, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,DIRECTOR OF MARKETING AND ADVERTISING,N,61589,2016,"NEW ROCHELLE, NEW YORK",-73.7823549,40.9114882
50421,WITHDRAWN,PEACE ELECTRONICS CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,DEVELOPMENT DIRECTOR,N,39666,2016,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
50489,WITHDRAWN,"XM DATA STRATEGIES, INC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS ANALYST,N,36317,2016,"HINSDALE, ILLINOIS",-87.9370052,41.8008642
50491,WITHDRAWN,"GERSON LEHRMAN GROUP, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,RESEARCH MANAGER,N,60258,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
50518,WITHDRAWN,"WEI-CHUAN U.S.A., INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING & BUSINESS PLANNING SPECIALIST,N,40164,2016,"JERSEY CITY, NEW MEXICO",NA,NA
50638,WITHDRAWN,"CHOON'S DESIGN, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,59634,2016,"WIXOM, MICHIGAN",-83.5363268,42.5247555
50642,WITHDRAWN,"CHOON'S DESIGN, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,N,36275,2016,"WIXOM, MICHIGAN",-83.5363268,42.5247555
50689,WITHDRAWN,"CA, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,"SENIOR PRINCIPAL, MARKET SEGMENTATION",Y,77293,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
50701,WITHDRAWN,ELEVEN INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,COMMUNICATIONS ANALYST,Y,110115,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
50708,WITHDRAWN,DASSAULT SYSTEMES AMERICAS CORP.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,SENIOR BUSINESS PROCESS ANALYST,Y,90563,2016,"WALTHAM, MASSACHUSETTS",-71.2356113,42.3764852
50724,WITHDRAWN,NUTRACLICK LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,INTERNATIONAL BUSINESS DEVELOPMENT MANAGER,Y,90563,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
50792,WITHDRAWN,"JE SYSTEMS, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,24835,2016,"POCOLA, OKLAHOMA",NA,NA
50793,WITHDRAWN,DELL MARKETING L.P.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PRODUCT MARKETING SR. ADVISOR,Y,72966,2016,"LEHI, UTAH",-111.8507662,40.3916172
50813,WITHDRAWN,CROWDFUNZ HOLDING LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING AND COMMUNICATION ASSOCIATE,N,33488,2016,"GREAT NECK, NEW YORK",-73.7284647,40.8006567
50867,WITHDRAWN,HENRY FORD HEALTH SYSTEM,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,SENIOR STRATEGIC INTELLIGENCE CONSULTANT,N,47944,2016,"SOUTHFIELD, MICHIGAN",-83.2218731,42.4733688
50901,WITHDRAWN,INTEGRATION INTERNATIONAL INC.,MARKET RESEARCH ANALYSTS AND MARKETING,MARKETING CONSULTANT,N,45427,2016,"PARSIPPANY, NEW JERSEY",-74.4173877,40.8652865
50919,WITHDRAWN,SHELL AEROSPACE SUPPLIES LLC,MARKET RESEARCH ANALYSTS AND MARKETING,BUSINESS DEVELOPMENT MANAGER LATIN AMERICA,N,36338,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
50928,WITHDRAWN,CPM GROUP LLC,MARKET RESEARCH ANALYSTS AND MARKETING,RESEARCH ANALYST,N,61589,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
50948,WITHDRAWN,ALL INCLUSIVE COLLECTION LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,36338,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
51240,WITHDRAWN,"LAS VEGAS RESORTS HOLDING, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,FAR EAST MARKETING SPECIALIST,N,43555,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
51383,WITHDRAWN,PEPPERDINE UNIVERSITY,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING ANALYST,N,49733,2016,"WEST LOS ANGELES, CALIFORNIA",NA,NA
51448,WITHDRAWN,FIVE DUAMOND COLD STORAGE INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,N,66601.6,2016,"DELANO, CALIFORNIA",-119.2470536,35.7688425
51494,WITHDRAWN,AIM BIG INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ONLINE MARKETING SPECIALIST,N,37232,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
51503,WITHDRAWN,"LEE & LEE WASHINGTON, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCH ANALYST,N,53539.2,2016,"ROCKVILLE, MARYLAND",-77.1527578,39.0839973
51504,WITHDRAWN,MARKETING AND PLANNING SYSTEMS LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PRINCIPAL,Y,73299,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
51661,WITHDRAWN,"M. ARGUESO & COMPANY, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET DEVELOPMENT AND COMMERCIAL MANAGER-NON CASTING WAXES,Y,73861,2016,"PARK CITY, UTAH",-111.4979729,40.6460622
51768,WITHDRAWN,"BELLOMY RESEARCH, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,SR. MARKET RESEARCH MANAGER,Y,76419,2016,"WINSTON SALEM, NORTH CAROLINA",-80.244216,36.0998596
51789,WITHDRAWN,OGILVYONE LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,"SPECIALIST, MARKETING ANALYTICS",Y,75400,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
51810,WITHDRAWN,NATURESCAPES NET LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,PHOTOGRAPHY MARKETING SPECIALIST / PHOTOGRAPHY GUIDE,N,52000,2016,"MANCHESTER, MARYLAND",NA,NA
51829,WITHDRAWN,AHALIFE HOLDINGS INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,77263,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
51875,WITHDRAWN,XAXIS LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ACCOUNT MANAGER,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
51892,WITHDRAWN,TODD STREET PRODUCTIONS,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,BUSINESS DEVELOPMENT SPECIALIST,N,61589,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
51969,WITHDRAWN,ENVIORSELL,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,SENIOR RESEARCH ASSOCIATE,N,45906,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52084,WITHDRAWN,BMP INERNATIONAL INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING RESEARCH NAALYST,N,51896,2016,"CARY, NORTH CAROLINA",-78.7811169,35.79154
52159,WITHDRAWN,NEW YORK CITY RESCUE MISSION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,DIRECTOR OF MARKETING & COMMUNICATIONS,N,50000,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52364,WITHDRAWN,DELL MARKETING LP,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER*",BUSINESS SYSTEMS ADVISOR,Y,85362,2016,"WELLESLEY, MASSACHUSETTS",-71.2923877,42.296797
52386,WITHDRAWN,"JDA SOFTWARE, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",SR. BUSINESS CONSULTANT (BUSINESS OPS SPECIALIST),Y,79706,2016,"IRVING, TEXAS",-96.9488945,32.8140177
52391,WITHDRAWN,TAWA SERVICES INC.,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS ANALYST (LOGISTICS),N,43909,2016,"BUENA PARK, CALIFORNIA",-117.9981181,33.8675143
52392,WITHDRAWN,FUJI ELECTRIC CORPORATION OF AMERICA,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",INTERNATIONAL BUSINESS AND PRODUCT SPECIALIST,Y,85800,2016,"EDISON, NEW JERSEY",-74.4120953,40.5187154
52400,WITHDRAWN,INABIA SOFTWARE & CONSULTING INC.,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATIONS SPECIALIST,N,45115,2016,"REDMOND, WASHINGTON",-122.121512,47.6739881
52447,WITHDRAWN,"JDA SOFTWARE, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",SENIOR BUSINESS CONSULTANT (BUSINESS OPS SPECIALISTS),Y,81370,2016,"IRVING, TEXAS",-96.9488945,32.8140177
52495,WITHDRAWN,HALLMARK GLOBAL TECHNOLOGIES INC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS DEVELOPMENT &AMP; OPERATIONS SPECIALIST,N,61693,2016,"HAUPPAUGE, NEW YORK",-73.2026138,40.8256536
52505,WITHDRAWN,CAC AMERICA CORPORATION,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATIONS SPECIALIST,N,47819,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52534,WITHDRAWN,"CIT BANK, N.A.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER","AVP, SECURITY ASSURANCE",Y,88566,2016,"LIVINGSTON, NEW JERSEY",-74.3300842,40.7862871
52659,WITHDRAWN,"THE SWEDISH/AMERICAN CHAMBER OF COMMERCE, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER","MANAGER, BUSINESS SERVICES",N,55973,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52714,WITHDRAWN,FOXCONN/HON HAI LOGISTICS CALIFORNIA LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",MATERIAL MANAGEMENT SPECIALIST,N,36358,2016,"PLAINFIELD, INDIANA",-86.3994387,39.7042123
52782,WITHDRAWN,TOM FORD RETAIL LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATIONS SPECIALIST,Y,108160,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52802,WITHDRAWN,TRIPLE DOT CORPORATION,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",OPERATION SPECIALIST,N,44304,2016,"SANTA ANA, CALIFORNIA",-117.8678338,33.7455731
52941,WITHDRAWN,"INTERZAN, LLC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",PRODUCTION COORDINATOR,N,47819.2,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
52947,WITHDRAWN,MULTISTEPS (US) LIMITED,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATION SPECIALIST,N,62442,2016,"OXNARD, CALIFORNIA",-119.1770516,34.1975048
53019,WITHDRAWN,"THE EPSTEN GROUP, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",TECHNICAL ANALYST I (13-1199.05-SUSTAINABILITY SPECIALISTS),N,42245,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
53076,WITHDRAWN,"91BNB TRAVEL, INC.","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATIONS ANALYST,N,45801.6,2016,"EL MONTE, CALIFORNIA",-118.0275667,34.0686206
53117,WITHDRAWN,COMPUGA INC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",QUALITY ASSURANCE ANALYST,N,53414,2016,"WESTERVILLE, OHIO",-82.9290696,40.1261743
53147,WITHDRAWN,NANAK LLC,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS DEVELOPMENT SPECIALIST,N,42245,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
53303,WITHDRAWN,KNOWLEDGENT GROUP INC.,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS ANALYST/PROJECT MANAGER,Y,85675,2016,"LAKE FOREST, ILLINOIS",-87.840625,42.2586342
53393,WITHDRAWN,THE UNIVERSITY OF TEXAS AT AUSTIN,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",POSTDOCTORAL FELLOW,N,46592,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
53526,WITHDRAWN,THE BOEING COMPANY,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS OPERATIONS MANAGER,Y,90558,2016,"EVERETT, WASHINGTON",-122.2020794,47.9789848
53535,WITHDRAWN,"WALLENIUS WILHELMSEN LOGISTICS AMERICAS, LLC","BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",SENIOR MANAGER STRATEGY AND BUSINESS DEVELOPMENT,Y,83699,2016,"WOODCLIFF LAKE, NEW JERSEY",-74.0665297,41.0234304
53546,WITHDRAWN,I. KUNIK COMPANY,"BUSINESS OPERATIONS SPECIALIST, ALL OTHERS",BUSINESS OPERATIONS SPECIALIST,N,44200,2016,"MCALLEN, TEXAS",-98.2300124,26.2034071
53557,WITHDRAWN,MOD TEXTILE & PERFUME,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",BUSINESS DEVELOPMENT ANALYST,N,48797,2016,"HACKENSACK, NEW JERSEY",-74.0434736,40.8859325
53568,WITHDRAWN,ABEINSA BUSINESS DEVELOPMENT LLC,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,N,54434,2016,"CHESTERFIELD, MISSOURI",-90.5770675,38.6631083
53570,WITHDRAWN,"NATIONAL OILWELL VARCO, L.P.",ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,44595,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
53576,WITHDRAWN,MCCONNELL  AND JONES LLP,ACCOUNTANTS AND AUDITORS,AUDIT STAFF,N,44595,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
53577,WITHDRAWN,UBS AG,ACCOUNTANTS AND AUDITORS,FINANCIAL ACCOUNTANT,N,55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
53578,WITHDRAWN,PARKER HANNIFIN CORPORATION,ACCOUNTANTS AND AUDITORS,AUDITOR,N,43451,2016,"CLEVELAND, OHIO",-81.6943605,41.49932
53592,WITHDRAWN,"EMILIO PUCCI, LTD.",ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT,N,54642,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
53606,WITHDRAWN,"SELECT EQUITY GROUP, L.P.",ACCOUNTANTS AND AUDITORS,FUND ACCOUNTANT,Y,72946,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
53613,WITHDRAWN,"JOHNSON CONTROLS, INC.",ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,62858,2016,"RIVERSIDE, MISSOURI",NA,NA
53624,WITHDRAWN,"OVERSTOCK.COM, INC.",ACCOUNTANTS AND AUDITORS,SEC ACCOUNTANT,N,42890,2016,"SALT LAKE CITY, UTAH",-111.8910474,40.7607793
53639,WITHDRAWN,"NICHOLS, CAULEY & ASSOCIATES, LLC",ACCOUNTANTS AND AUDITORS,ACCOUNTANT/AUDITOR,N,47424,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
53645,WITHDRAWN,SANTANDER CONSUMER USA INC.,ACCOUNTANTS AND AUDITORS,"VICE PRESIDENT, ACCOUNTING OPERATIONS",Y,75566,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
53665,WITHDRAWN,"SS&C TECHNOLOGIES, INC.",ACCOUNTANTS AND AUDITORS,ASSISTANT MANAGER (FUND SERVICES),N,61339,2016,"WINDSOR, CONNECTICUT",-72.6437022,41.8525984
53668,WITHDRAWN,PACIFIC WESTERN BANK,ACCOUNTANTS AND AUDITORS,SENIOR ACCOUNTANT - REO AND EQUITY INVESTMENTS,N,69867,2016,"CHEVY CHASE, MARYLAND",-77.0772052,38.9949153
53685,WITHDRAWN,EOS ACCOUNTANTS LLP,ACCOUNTANTS AND AUDITORS,AUDIT STAFF ACCOUNTANT,N,56181,2016,"SAN MATEO, CALIFORNIA",-122.3255254,37.5629917
53694,WITHDRAWN,"JDA SOFTWARE, INC.",ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT II (ACCOUNTANTS AND AUDITORS),N,42598,2016,"SCOTTSDALE, ARIZONA",-111.9260519,33.4941704
53743,WITHDRAWN,"HLB GRAVIER, LLP",ACCOUNTANTS AND AUDITORS,STAFF ACCOUNTANT,N,42619,2016,"CORAL GABLES, FLORIDA",-80.2683838,25.72149
53850,WITHDRAWN,"JASON S. HWANG, CPA",ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47445,2016,"WOODLAND HILLS, CALIFORNIA",-118.6089752,34.165357
53980,WITHDRAWN,"FRAZER, LLP",ACCOUNTANTS AND AUDITORS,ACCOUNTANT - ASIAN SERVICES,N,47881.6,2016,"BREA, CALIFORNIA",-117.9000604,33.9166805
54036,WITHDRAWN,KIM & LEE LLP,ACCOUNTANTS AND AUDITORS,ACCOUNTANT,N,47444.8,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
54057,WITHDRAWN,"RODL WARREN AVERETT, LLC",ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,40726,2016,"MONTGOMERY, ALABAMA",-86.2999689,32.3668052
54096,WITHDRAWN,"RODL WARREN AVERETT, LLC",ACCOUNTANTS AND AUDITORS,ASSOCIATE,N,51813,2016,"MONTGOMERY, ALABAMA",-86.2999689,32.3668052
54521,WITHDRAWN,"INTEPLAST GROUP, LIMITED",ACCOUNTANTS AND AUDITORS,COST ACCOUNTANT,N,54558,2016,"LIVINGSTON, NEW JERSEY",-74.3300842,40.7862871
54692,WITHDRAWN,MILACRON LLC,ACCOUNTANTS AND AUDITORS,SR. TAX ACCOUNTANT,N,56451,2016,"CINCINNATI, OHIO",-84.5120196,39.1031182
54759,WITHDRAWN,IBM INDIA PRIVATE LIMITED,APPLICATION PROGRAMMER,COMPUTER PROGRAMMERS,N,68869,2016,"MIDDLETOWN, NEW JERSEY",-74.0915982,40.3968012
54760,WITHDRAWN,IBM INDIA PRIVATE LIMITED,APPLICATION PROGRAMMER,COMPUTER PROGRAMMERS,N,68869,2016,"MIDDLETOWN, NEW JERSEY",-74.0915982,40.3968012
